id,type,src,dst,app,latency,message,ctime,size,buffer
3577,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51100,20,5
3578,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51200,20009999,0
3579,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51200,20009999,1
3580,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51200,20,2
3582,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51200,20,3
3583,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51200,20,4
3584,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51200,20,5
3585,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51300,20009999,0
3586,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51300,20009999,1
3587,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51300,20,2
3589,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51300,20,3
3590,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51300,20,4
3591,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51300,20,5
3592,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51400,20009999,0
3593,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51400,20009999,1
3594,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51400,20,2
3596,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51400,20,3
3597,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51400,20,4
3598,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51400,20,5
3599,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51500,20009999,0
3600,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51500,20009999,1
3601,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51500,20,2
3603,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51500,20,3
3604,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51500,20,4
3605,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51500,20,5
3606,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51600,20009999,0
3607,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51600,20009999,1
3608,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51600,20,2
3610,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51600,20,3
3611,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51600,20,4
3612,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51600,20,5
3613,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51700,20009999,0
3614,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51700,20009999,1
3615,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51700,20,2
3617,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51700,20,3
3618,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51700,20,4
3619,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51700,20,5
3620,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51800,20009999,0
3621,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51800,20009999,1
3622,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51800,20,2
3624,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51800,20,3
3625,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51800,20,4
3626,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51800,20,5
3627,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,51900,20009999,0
3628,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,51900,20009999,1
3629,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,51900,20,2
3631,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,51900,20,3
3632,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,51900,20,4
3633,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,51900,20,5
3634,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52000,20009999,0
3635,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52000,20009999,1
3636,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52000,20,2
3638,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52000,20,3
3639,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52000,20,4
3640,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52000,20,5
3641,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52100,20009999,0
3642,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52100,20009999,1
3643,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52100,20,2
3645,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52100,20,3
3646,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52100,20,4
3647,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52100,20,5
3648,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52200,20009999,0
3649,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52200,20009999,1
3650,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52200,20,2
3652,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52200,20,3
3653,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52200,20,4
3654,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52200,20,5
3655,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52300,20009999,0
3656,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52300,20009999,1
3657,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52300,20,2
3659,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52300,20,3
3660,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52300,20,4
3661,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52300,20,5
3662,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52400,20009999,0
3663,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52400,20009999,1
3664,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52400,20,2
3666,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52400,20,3
3667,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52400,20,4
3668,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52400,20,5
3669,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52500,20009999,0
3670,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52500,20009999,1
3671,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52500,20,2
3673,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52500,20,3
3674,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52500,20,4
3675,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52500,20,5
3676,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52600,20009999,0
3677,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52600,20009999,1
3678,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52600,20,2
3680,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52600,20,3
3681,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52600,20,4
3682,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52600,20,5
3683,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52700,20009999,0
3684,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52700,20009999,1
3685,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52700,20,2
3687,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52700,20,3
3688,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52700,20,4
3689,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52700,20,5
3690,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52800,20009999,0
3691,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52800,20009999,1
3692,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52800,20,2
3694,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52800,20,3
3695,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52800,20,4
3696,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52800,20,5
3697,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,52900,20009999,0
3698,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,52900,20009999,1
3699,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,52900,20,2
3701,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,52900,20,3
3702,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,52900,20,4
3703,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,52900,20,5
3704,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53000,20009999,0
3705,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53000,20009999,1
3706,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53000,20,2
3708,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53000,20,3
3709,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53000,20,4
3710,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53000,20,5
3711,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53100,20009999,0
3712,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53100,20009999,1
3713,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53100,20,2
3715,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53100,20,3
3716,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53100,20,4
3717,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53100,20,5
3718,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53200,20009999,0
3719,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53200,20009999,1
3720,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53200,20,2
3722,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53200,20,3
3723,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53200,20,4
3724,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53200,20,5
3725,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53300,20009999,0
3726,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53300,20009999,1
3727,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53300,20,2
3729,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53300,20,3
3730,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53300,20,4
3731,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53300,20,5
3732,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53400,20009999,0
3733,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53400,20009999,1
3734,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53400,20,2
3736,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53400,20,3
3737,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53400,20,4
3738,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53400,20,5
3739,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53500,20009999,0
3740,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53500,20009999,1
3741,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53500,20,2
3743,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53500,20,3
3744,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53500,20,4
3745,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53500,20,5
3746,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53600,20009999,0
3747,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53600,20009999,1
3748,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53600,20,2
3750,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53600,20,3
3751,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53600,20,4
3752,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53600,20,5
3753,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53700,20009999,0
3754,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53700,20009999,1
3755,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53700,20,2
3757,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53700,20,3
3758,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53700,20,4
3759,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53700,20,5
3760,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53800,20009999,0
3761,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53800,20009999,1
3762,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53800,20,2
3764,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53800,20,3
3765,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53800,20,4
3766,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53800,20,5
3767,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,53900,20009999,0
3768,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,53900,20009999,1
3769,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,53900,20,2
3771,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,53900,20,3
3772,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,53900,20,4
3773,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,53900,20,5
3774,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54000,20009999,0
3775,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54000,20009999,1
3776,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54000,20,2
3778,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54000,20,3
3779,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54000,20,4
3780,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54000,20,5
3781,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54100,20009999,0
3782,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54100,20009999,1
3783,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54100,20,2
3785,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54100,20,3
3786,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54100,20,4
3787,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54100,20,5
3788,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54200,20009999,0
3789,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54200,20009999,1
3790,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54200,20,2
3792,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54200,20,3
3793,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54200,20,4
3794,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54200,20,5
3795,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54300,20009999,0
3796,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54300,20009999,1
3797,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54300,20,2
3799,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54300,20,3
3800,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54300,20,4
3801,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54300,20,5
3802,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54400,20009999,0
3803,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54400,20009999,1
3804,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54400,20,2
3806,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54400,20,3
3807,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54400,20,4
3808,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54400,20,5
3809,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54500,20009999,0
3810,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54500,20009999,1
3811,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54500,20,2
3813,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54500,20,3
3814,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54500,20,4
3815,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54500,20,5
3816,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54600,20009999,0
3817,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54600,20009999,1
3818,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54600,20,2
3820,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54600,20,3
3821,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54600,20,4
3822,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54600,20,5
3823,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54700,20009999,0
3824,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54700,20009999,1
3825,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54700,20,2
3827,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54700,20,3
3828,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54700,20,4
3829,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54700,20,5
3830,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54800,20009999,0
3831,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54800,20009999,1
3832,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54800,20,2
3834,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54800,20,3
3835,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54800,20,4
3836,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54800,20,5
3837,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,54900,20009999,0
3838,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,54900,20009999,1
3839,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,54900,20,2
3841,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,54900,20,3
3842,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,54900,20,4
3843,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,54900,20,5
3844,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55000,20009999,0
3845,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55000,20009999,1
3846,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55000,20,2
3848,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55000,20,3
3849,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55000,20,4
3850,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55000,20,5
3851,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55100,20009999,0
3852,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55100,20009999,1
3853,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55100,20,2
3855,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55100,20,3
3856,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55100,20,4
3857,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55100,20,5
3858,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55200,20009999,0
3859,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55200,20009999,1
3860,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55200,20,2
3862,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55200,20,3
3863,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55200,20,4
3864,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55200,20,5
3865,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55300,20009999,0
3866,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55300,20009999,1
3867,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55300,20,2
3869,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55300,20,3
3870,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55300,20,4
3871,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55300,20,5
3872,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55400,20009999,0
3873,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55400,20009999,1
3874,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55400,20,2
3876,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55400,20,3
3877,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55400,20,4
3878,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55400,20,5
3879,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55500,20009999,0
3880,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55500,20009999,1
3881,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55500,20,2
3883,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55500,20,3
3884,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55500,20,4
3885,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55500,20,5
3886,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55600,20009999,0
3887,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55600,20009999,1
3888,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55600,20,2
3890,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55600,20,3
3891,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55600,20,4
3892,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55600,20,5
3893,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55700,20009999,0
3894,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55700,20009999,1
3895,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55700,20,2
3897,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55700,20,3
3898,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55700,20,4
3899,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55700,20,5
3900,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55800,20009999,0
3901,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55800,20009999,1
3902,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55800,20,2
3904,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55800,20,3
3905,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55800,20,4
3906,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55800,20,5
3907,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,55900,20009999,0
3908,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,55900,20009999,1
3909,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,55900,20,2
3911,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,55900,20,3
3912,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,55900,20,4
3913,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,55900,20,5
3914,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56000,20009999,0
3915,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56000,20009999,1
3916,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56000,20,2
3918,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56000,20,3
3919,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56000,20,4
3920,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56000,20,5
3921,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56100,20009999,0
3922,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56100,20009999,1
3923,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56100,20,2
3925,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56100,20,3
3926,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56100,20,4
3927,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56100,20,5
3928,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56200,20009999,0
3929,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56200,20009999,1
3930,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56200,20,2
3932,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56200,20,3
3933,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56200,20,4
3934,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56200,20,5
3935,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56300,20009999,0
3936,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56300,20009999,1
3937,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56300,20,2
3939,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56300,20,3
3940,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56300,20,4
3941,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56300,20,5
3942,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56400,20009999,0
3943,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56400,20009999,1
3944,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56400,20,2
3946,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56400,20,3
3947,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56400,20,4
3948,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56400,20,5
3949,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56500,20009999,0
3950,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56500,20009999,1
3951,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56500,20,2
3953,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56500,20,3
3954,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56500,20,4
3955,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56500,20,5
3956,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56600,20009999,0
3957,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56600,20009999,1
3958,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56600,20,2
3960,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56600,20,3
3961,LINK,16,0,amazingappnumber3,1.00002,M.USER.APP.2,56600,20,4
3962,LINK,16,0,amazingapp5,1.00002,M.USER.APP.4,56600,20,5
3963,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0,56700,20009999,0
3964,LINK,1,0,amazingapp1,21.009999,M.USER.APP.0_02,56700,20009999,1
3965,LINK,2,0,amazingappnumber2,1.00002,M.USER.APP.1,56700,20,2
3967,LINK,4,0,amazingapp4,1.00002,M.USER.APP.3,56700,20,3
