time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
13600,72,1,1,10,0,60
13650,72,1,1,10,0,60
13700,70,1,1,8,0,60
13750,70,1,1,8,0,60
13800,70,1,1,8,0,60
13850,70,1,1,8,0,60
13900,72,1,1,10,0,60
13950,72,1,1,10,0,60
14000,70,1,1,8,0,60
14050,70,1,1,8,0,60
14100,70,1,1,8,0,60
14150,70,1,1,8,0,60
14200,72,1,1,10,0,60
14250,72,1,1,10,0,60
14300,70,1,1,8,0,60
14350,70,1,1,8,0,60
14400,70,1,1,8,0,60
14450,70,1,1,8,0,60
14500,72,1,1,10,0,60
14550,72,1,1,10,0,60
14600,70,1,1,8,0,60
14650,70,1,1,8,0,60
14700,70,1,1,8,0,60
14750,70,1,1,8,0,60
14800,72,1,1,10,0,60
14850,72,1,1,10,0,60
14900,70,1,1,8,0,60
14950,70,1,1,8,0,60
15000,70,1,1,8,0,60
15050,70,1,1,8,0,60
15100,72,1,1,10,0,60
15150,72,1,1,10,0,60
15200,70,1,1,8,0,60
15250,70,1,1,8,0,60
15300,70,1,1,8,0,60
15350,70,1,1,8,0,60
15400,72,1,1,10,0,60
15450,72,1,1,10,0,60
15500,70,1,1,8,0,60
15550,70,1,1,8,0,60
15600,70,1,1,8,0,60
15650,70,1,1,8,0,60
15700,72,1,1,10,0,60
15750,72,1,1,10,0,60
15800,70,1,1,8,0,60
15850,70,1,1,8,0,60
15900,70,1,1,8,0,60
15950,70,1,1,8,0,60
16000,72,1,1,10,0,60
16050,72,1,1,10,0,60
16100,70,1,1,8,0,60
16150,70,1,1,8,0,60
16200,70,1,1,8,0,60
16250,70,1,1,8,0,60
16300,72,1,1,10,0,60
16350,72,1,1,10,0,60
16400,70,1,1,8,0,60
16450,70,1,1,8,0,60
16500,70,1,1,8,0,60
16550,70,1,1,8,0,60
16600,72,1,1,10,0,60
16650,72,1,1,10,0,60
16700,70,1,1,8,0,60
16750,70,1,1,8,0,60
16800,70,1,1,8,0,60
16850,70,1,1,8,0,60
16900,72,1,1,10,0,60
16950,72,1,1,10,0,60
17000,70,1,1,8,0,60
17050,70,1,1,8,0,60
17100,70,1,1,8,0,60
17150,70,1,1,8,0,60
17200,72,1,1,10,0,60
17250,72,1,1,10,0,60
17300,70,1,1,8,0,60
17350,70,1,1,8,0,60
17400,70,1,1,8,0,60
17450,70,1,1,8,0,60
17500,72,1,1,10,0,60
17550,72,1,1,10,0,60
17600,70,1,1,8,0,60
17650,70,1,1,8,0,60
17700,70,1,1,8,0,60
17750,70,1,1,8,0,60
17800,72,1,1,10,0,60
17850,72,1,1,10,0,60
17900,70,1,1,8,0,60
17950,70,1,1,8,0,60
18000,70,1,1,8,0,60
18050,70,1,1,8,0,60
18100,72,1,1,10,0,60
18150,72,1,1,10,0,60
18200,70,1,1,8,0,60
18250,70,1,1,8,0,60
18300,70,1,1,8,0,60
18350,70,1,1,8,0,60
18400,72,1,1,10,0,60
18450,72,1,1,10,0,60
18500,70,1,1,8,0,60
18550,70,1,1,8,0,60
18600,70,1,1,8,0,60
18650,70,1,1,8,0,60
18700,72,1,1,10,0,60
18750,72,1,1,10,0,60
18800,70,1,1,8,0,60
18850,70,1,1,8,0,60
18900,70,1,1,8,0,60
18950,70,1,1,8,0,60
19000,72,1,1,10,0,60
19050,72,1,1,10,0,60
19100,70,1,1,8,0,60
19150,70,1,1,8,0,60
19200,70,1,1,8,0,60
19250,70,1,1,8,0,60
19300,72,1,1,10,0,60
19350,72,1,1,10,0,60
19400,70,1,1,8,0,60
19450,70,1,1,8,0,60
19500,70,1,1,8,0,60
19550,70,1,1,8,0,60
19600,72,1,1,10,0,60
19650,72,1,1,10,0,60
19700,70,1,1,8,0,60
19750,70,1,1,8,0,60
19800,70,1,1,8,0,60
19850,70,1,1,8,0,60
19900,72,1,1,10,0,60
19950,72,1,1,10,0,60
20000,70,1,1,8,0,60
20050,70,1,1,8,0,60
20100,70,1,1,8,0,60
20150,70,1,1,8,0,60
20200,72,1,1,10,0,60
20250,72,1,1,10,0,60
20300,70,1,1,8,0,60
20350,70,1,1,8,0,60
20400,70,1,1,8,0,60
20450,70,1,1,8,0,60
20500,72,1,1,10,0,60
20550,72,1,1,10,0,60
20600,70,1,1,8,0,60
20650,70,1,1,8,0,60
20700,70,1,1,8,0,60
20750,70,1,1,8,0,60
20800,72,1,1,10,0,60
20850,72,1,1,10,0,60
20900,70,1,1,8,0,60
20950,70,1,1,8,0,60
21000,70,1,1,8,0,60
21050,70,1,1,8,0,60
21100,72,1,1,10,0,60
21150,72,1,1,10,0,60
21200,70,1,1,8,0,60
21250,70,1,1,8,0,60
21300,70,1,1,8,0,60
21350,70,1,1,8,0,60
21400,72,1,1,10,0,60
21450,72,1,1,10,0,60
21500,70,1,1,8,0,60
21550,70,1,1,8,0,60
21600,70,1,1,8,0,60
21650,70,1,1,8,0,60
21700,72,1,1,10,0,60
21750,72,1,1,10,0,60
21800,70,1,1,8,0,60
21850,70,1,1,8,0,60
21900,70,1,1,8,0,60
21950,70,1,1,8,0,60
22000,72,1,1,10,0,60
22050,72,1,1,10,0,60
22100,70,1,1,8,0,60
22150,70,1,1,8,0,60
22200,70,1,1,8,0,60
22250,70,1,1,8,0,60
22300,72,1,1,10,0,60
22350,72,1,1,10,0,60
22400,70,1,1,8,0,60
22450,70,1,1,8,0,60
22500,70,1,1,8,0,60
22550,70,1,1,8,0,60
22600,72,1,1,10,0,60
22650,72,1,1,10,0,60
22700,70,1,1,8,0,60
22750,70,1,1,8,0,60
22800,70,1,1,8,0,60
22850,70,1,1,8,0,60
22900,72,1,1,10,0,60
22950,72,1,1,10,0,60
23000,70,1,1,8,0,60
23050,70,1,1,8,0,60
23100,70,1,1,8,0,60
23150,70,1,1,8,0,60
23200,72,1,1,10,0,60
23250,72,1,1,10,0,60
23300,70,1,1,8,0,60
23350,70,1,1,8,0,60
23400,70,1,1,8,0,60
23450,70,1,1,8,0,60
23500,72,1,1,10,0,60
23550,72,1,1,10,0,60
23600,70,1,1,8,0,60
23650,70,1,1,8,0,60
23700,70,1,1,8,0,60
23750,70,1,1,8,0,60
23800,72,1,1,10,0,60
23850,72,1,1,10,0,60
23900,70,1,1,8,0,60
23950,70,1,1,8,0,60
24000,70,1,1,8,0,60
24050,70,1,1,8,0,60
24100,72,1,1,10,0,60
24150,72,1,1,10,0,60
24200,70,1,1,8,0,60
24250,70,1,1,8,0,60
24300,70,1,1,8,0,60
24350,70,1,1,8,0,60
24400,72,1,1,10,0,60
24450,72,1,1,10,0,60
24500,70,1,1,8,0,60
24550,70,1,1,8,0,60
24600,70,1,1,8,0,60
24650,70,1,1,8,0,60
24700,72,1,1,10,0,60
24750,72,1,1,10,0,60
24800,70,1,1,8,0,60
24850,70,1,1,8,0,60
24900,70,1,1,8,0,60
24950,70,1,1,8,0,60
25000,72,1,1,10,0,60
25050,72,1,1,10,0,60
25100,70,1,1,8,0,60
25150,70,1,1,8,0,60
25200,70,1,1,8,0,60
25250,70,1,1,8,0,60
25300,72,1,1,10,0,60
25350,72,1,1,10,0,60
25400,70,1,1,8,0,60
25450,70,1,1,8,0,60
25500,70,1,1,8,0,60
25550,70,1,1,8,0,60
25600,72,1,1,10,0,60
25650,72,1,1,10,0,60
25700,70,1,1,8,0,60
25750,70,1,1,8,0,60
25800,70,1,1,8,0,60
25850,70,1,1,8,0,60
25900,72,1,1,10,0,60
25950,72,1,1,10,0,60
26000,70,1,1,8,0,60
26050,70,1,1,8,0,60
26100,70,1,1,8,0,60
26150,70,1,1,8,0,60
26200,72,1,1,10,0,60
26250,72,1,1,10,0,60
26300,70,1,1,8,0,60
26350,70,1,1,8,0,60
26400,70,1,1,8,0,60
26450,70,1,1,8,0,60
26500,72,1,1,10,0,60
26550,72,1,1,10,0,60
26600,70,1,1,8,0,60
26650,70,1,1,8,0,60
26700,70,1,1,8,0,60
26750,70,1,1,8,0,60
26800,72,1,1,10,0,60
26850,72,1,1,10,0,60
26900,70,1,1,8,0,60
26950,70,1,1,8,0,60
27000,70,1,1,8,0,60
27050,70,1,1,8,0,60
27100,72,1,1,10,0,60
27150,72,1,1,10,0,60
27200,70,1,1,8,0,60
27250,70,1,1,8,0,60
27300,70,1,1,8,0,60
27350,70,1,1,8,0,60
27400,72,1,1,10,0,60
27450,72,1,1,10,0,60
27500,70,1,1,8,0,60
27550,70,1,1,8,0,60
27600,70,1,1,8,0,60
27650,70,1,1,8,0,60
27700,72,1,1,10,0,60
27750,72,1,1,10,0,60
27800,70,1,1,8,0,60
27850,70,1,1,8,0,60
27900,70,1,1,8,0,60
27950,70,1,1,8,0,60
28000,72,1,1,10,0,60
28050,72,1,1,10,0,60
28100,70,1,1,8,0,60
28150,70,1,1,8,0,60
28200,70,1,1,8,0,60
28250,70,1,1,8,0,60
28300,72,1,1,10,0,60
28350,72,1,1,10,0,60
28400,70,1,1,8,0,60
28450,70,1,1,8,0,60
28500,70,1,1,8,0,60
28550,70,1,1,8,0,60
28600,72,1,1,10,0,60
28650,72,1,1,10,0,60
28700,70,1,1,8,0,60
28750,70,1,1,8,0,60
28800,70,1,1,8,0,60
28850,70,1,1,8,0,60
28900,72,1,1,10,0,60
28950,72,1,1,10,0,60
29000,70,1,1,8,0,60
29050,70,1,1,8,0,60
29100,70,1,1,8,0,60
29150,70,1,1,8,0,60
29200,72,1,1,10,0,60
29250,72,1,1,10,0,60
29300,70,1,1,8,0,60
29350,70,1,1,8,0,60
29400,70,1,1,8,0,60
29450,70,1,1,8,0,60
29500,72,1,1,10,0,60
29550,72,1,1,10,0,60
29600,70,1,1,8,0,60
29650,70,1,1,8,0,60
29700,70,1,1,8,0,60
29750,70,1,1,8,0,60
29800,72,1,1,10,0,60
29850,72,1,1,10,0,60
29900,70,1,1,8,0,60
29950,70,1,1,8,0,60
30000,70,1,1,8,0,60
30050,70,1,1,8,0,60
30100,72,1,1,10,0,60
30150,72,1,1,10,0,60
30200,70,1,1,8,0,60
30250,70,1,1,8,0,60
30300,70,1,1,8,0,60
30350,70,1,1,8,0,60
30400,72,1,1,10,0,60
30450,72,1,1,10,0,60
30500,70,1,1,8,0,60
30550,70,1,1,8,0,60
30600,70,1,1,8,0,60
30650,70,1,1,8,0,60
30700,72,1,1,10,0,60
30750,72,1,1,10,0,60
30800,70,1,1,8,0,60
30850,70,1,1,8,0,60
30900,70,1,1,8,0,60
30950,70,1,1,8,0,60
31000,72,1,1,10,0,60
31050,72,1,1,10,0,60
31100,70,1,1,8,0,60
31150,70,1,1,8,0,60
31200,70,1,1,8,0,60
31250,70,1,1,8,0,60
31300,72,1,1,10,0,60
31350,72,1,1,10,0,60
31400,70,1,1,8,0,60
31450,70,1,1,8,0,60
31500,70,1,1,8,0,60
31550,70,1,1,8,0,60
31600,72,1,1,10,0,60
31650,72,1,1,10,0,60
31700,70,1,1,8,0,60
31750,70,1,1,8,0,60
31800,70,1,1,8,0,60
31850,70,1,1,8,0,60
31900,72,1,1,10,0,60
31950,72,1,1,10,0,60
32000,70,1,1,8,0,60
32050,70,1,1,8,0,60
32100,70,1,1,8,0,60
32150,70,1,1,8,0,60
32200,72,1,1,10,0,60
32250,72,1,1,10,0,60
32300,70,1,1,8,0,60
32350,70,1,1,8,0,60
32400,70,1,1,8,0,60
32450,70,1,1,8,0,60
32500,72,1,1,10,0,60
32550,72,1,1,10,0,60
32600,70,1,1,8,0,60
32650,70,1,1,8,0,60
32700,70,1,1,8,0,60
32750,70,1,1,8,0,60
32800,72,1,1,10,0,60
32850,72,1,1,10,0,60
32900,70,1,1,8,0,60
32950,70,1,1,8,0,60
33000,70,1,1,8,0,60
33050,70,1,1,8,0,60
33100,72,1,1,10,0,60
33150,72,1,1,10,0,60
33200,70,1,1,8,0,60
33250,70,1,1,8,0,60
33300,70,1,1,8,0,60
33350,70,1,1,8,0,60
33400,72,1,1,10,0,60
33450,72,1,1,10,0,60
33500,70,1,1,8,0,60
33550,70,1,1,8,0,60
33600,70,1,1,8,0,60
33650,70,1,1,8,0,60
33700,72,1,1,10,0,60
33750,72,1,1,10,0,60
33800,70,1,1,8,0,60
33850,70,1,1,8,0,60
33900,70,1,1,8,0,60
33950,70,1,1,8,0,60
34000,72,1,1,10,0,60
34050,72,1,1,10,0,60
34100,70,1,1,8,0,60
34150,70,1,1,8,0,60
34200,70,1,1,8,0,60
34250,70,1,1,8,0,60
34300,72,1,1,10,0,60
34350,72,1,1,10,0,60
34400,70,1,1,8,0,60
34450,70,1,1,8,0,60
34500,70,1,1,8,0,60
34550,70,1,1,8,0,60
34600,72,1,1,10,0,60
34650,72,1,1,10,0,60
34700,70,1,1,8,0,60
34750,70,1,1,8,0,60
34800,70,1,1,8,0,60
34850,70,1,1,8,0,60
34900,72,1,1,10,0,60
34950,72,1,1,10,0,60
35000,70,1,1,8,0,60
35050,70,1,1,8,0,60
35100,70,1,1,8,0,60
35150,70,1,1,8,0,60
35200,72,1,1,10,0,60
35250,72,1,1,10,0,60
35300,70,1,1,8,0,60
35350,70,1,1,8,0,60
35400,70,1,1,8,0,60
35450,70,1,1,8,0,60
35500,72,1,1,10,0,60
35550,72,1,1,10,0,60
35600,70,1,1,8,0,60
35650,70,1,1,8,0,60
35700,70,1,1,8,0,60
35750,70,1,1,8,0,60
35800,72,1,1,10,0,60
35850,72,1,1,10,0,60
35900,70,1,1,8,0,60
35950,70,1,1,8,0,60
36000,70,1,1,8,0,60
36050,70,1,1,8,0,60
36100,72,1,1,10,0,60
36150,72,1,1,10,0,60
36200,70,1,1,8,0,60
36250,70,1,1,8,0,60
36300,70,1,1,8,0,60
36350,70,1,1,8,0,60
36400,72,1,1,10,0,60
36450,72,1,1,10,0,60
36500,70,1,1,8,0,60
36550,70,1,1,8,0,60
36600,70,1,1,8,0,60
36650,70,1,1,8,0,60
36700,72,1,1,10,0,60
36750,72,1,1,10,0,60
36800,70,1,1,8,0,60
36850,70,1,1,8,0,60
36900,70,1,1,8,0,60
36950,70,1,1,8,0,60
37000,72,1,1,10,0,60
37050,72,1,1,10,0,60
37100,70,1,1,8,0,60
37150,70,1,1,8,0,60
37200,70,1,1,8,0,60
37250,70,1,1,8,0,60
37300,72,1,1,10,0,60
37350,72,1,1,10,0,60
37400,70,1,1,8,0,60
37450,70,1,1,8,0,60
37500,70,1,1,8,0,60
37550,70,1,1,8,0,60
37600,72,1,1,10,0,60
37650,72,1,1,10,0,60
37700,70,1,1,8,0,60
37750,70,1,1,8,0,60
37800,70,1,1,8,0,60
37850,70,1,1,8,0,60
37900,72,1,1,10,0,60
37950,72,1,1,10,0,60
38000,70,1,1,8,0,60
38050,70,1,1,8,0,60
38100,70,1,1,8,0,60
38150,70,1,1,8,0,60
38200,72,1,1,10,0,60
38250,72,1,1,10,0,60
38300,70,1,1,8,0,60
38350,70,1,1,8,0,60
38400,70,1,1,8,0,60
38450,70,1,1,8,0,60
38500,72,1,1,10,0,60
38550,72,1,1,10,0,60
38600,70,1,1,8,0,60
38650,70,1,1,8,0,60
38700,70,1,1,8,0,60
38750,70,1,1,8,0,60
38800,72,1,1,10,0,60
38850,72,1,1,10,0,60
38900,70,1,1,8,0,60
38950,70,1,1,8,0,60
39000,70,1,1,8,0,60
39050,70,1,1,8,0,60
39100,72,1,1,10,0,60
39150,72,1,1,10,0,60
39200,70,1,1,8,0,60
39250,70,1,1,8,0,60
39300,70,1,1,8,0,60
39350,70,1,1,8,0,60
39400,72,1,1,10,0,60
39450,72,1,1,10,0,60
39500,70,1,1,8,0,60
39550,70,1,1,8,0,60
39600,70,1,1,8,0,60
39650,70,1,1,8,0,60
39700,72,1,1,10,0,60
39750,72,1,1,10,0,60
39800,70,1,1,8,0,60
39850,70,1,1,8,0,60
39900,70,1,1,8,0,60
39950,70,1,1,8,0,60
40000,72,1,1,10,0,60
40050,72,1,1,10,0,60
40100,70,1,1,8,0,60
40150,70,1,1,8,0,60
40200,70,1,1,8,0,60
40250,70,1,1,8,0,60
40300,72,1,1,10,0,60
40350,72,1,1,10,0,60
40400,70,1,1,8,0,60
40450,70,1,1,8,0,60
40500,70,1,1,8,0,60
40550,70,1,1,8,0,60
40600,72,1,1,10,0,60
40650,72,1,1,10,0,60
40700,70,1,1,8,0,60
40750,70,1,1,8,0,60
40800,70,1,1,8,0,60
40850,70,1,1,8,0,60
40900,72,1,1,10,0,60
40950,72,1,1,10,0,60
41000,70,1,1,8,0,60
41050,70,1,1,8,0,60
41100,70,1,1,8,0,60
41150,70,1,1,8,0,60
41200,72,1,1,10,0,60
41250,72,1,1,10,0,60
41300,70,1,1,8,0,60
41350,70,1,1,8,0,60
41400,70,1,1,8,0,60
41450,70,1,1,8,0,60
41500,72,1,1,10,0,60
41550,72,1,1,10,0,60
41600,70,1,1,8,0,60
41650,70,1,1,8,0,60
41700,70,1,1,8,0,60
41750,70,1,1,8,0,60
41800,72,1,1,10,0,60
41850,72,1,1,10,0,60
41900,70,1,1,8,0,60
41950,70,1,1,8,0,60
42000,70,1,1,8,0,60
42050,70,1,1,8,0,60
42100,72,1,1,10,0,60
42150,72,1,1,10,0,60
42200,70,1,1,8,0,60
42250,70,1,1,8,0,60
42300,70,1,1,8,0,60
42350,70,1,1,8,0,60
42400,72,1,1,10,0,60
42450,72,1,1,10,0,60
42500,70,1,1,8,0,60
42550,70,1,1,8,0,60
42600,70,1,1,8,0,60
42650,70,1,1,8,0,60
42700,72,1,1,10,0,60
42750,72,1,1,10,0,60
42800,70,1,1,8,0,60
42850,70,1,1,8,0,60
42900,70,1,1,8,0,60
42950,70,1,1,8,0,60
43000,72,1,1,10,0,60
43050,72,1,1,10,0,60
